SynsetID	SynsetWords	RelationType	TargetSynsetID
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	18650
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	18697
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	18698
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	18699
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	18700
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	9267
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	8255
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	9650
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	21591
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Related-to	15636
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	26849
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	9443
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	23079
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	15558
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	27929
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Related-to	29433
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	31153
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	32219
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	32699
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Related-to	34466
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	34876
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	38641
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	39952
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	45322
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	46849
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	47268
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	47489
7844	آفريدن|ايجاد کردن|پديد آوردن|به وجود آوردن|تکوين دادن|تکوين کردن|خلقت کردن|آفرينش کردن|خلق کردن|سرشتن|موجوديت دادن|بود ساختن|حادث کردن|زاياندن|زايانيدن	Hyponym	51720
7845	آلودن|آلوده کردن|بدنام کردن|به گند کشيدن|لجن‌مال کردن|آلوده ساختن	Hypernym	26277
7845	آلودن|آلوده کردن|بدنام کردن|به گند کشيدن|لجن‌مال کردن|آلوده ساختن	Related-to	7924
7845	آلودن|آلوده کردن|بدنام کردن|به گند کشيدن|لجن‌مال کردن|آلوده ساختن	Cause	35477
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Hypernym	8853
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Related-to	10477
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Related-to	26315
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Related-to	21341
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Hypernym	8460
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Hyponym	15853
7846	آلوده کردن|درگير کردن|آلاييدن|لوث کردن|آلوده ساختن|ملوث کردن|ملوث ساختن	Hyponym	33804
7847	آمدن|تشريف آوردن|تشريف‌فرمايي کردن|تشريف‌فرما شدن|تشريف فرمودن|قدم رنجه کردن|قدم رنجه فرمودن	Hyponym	8616
7847	آمدن|تشريف آوردن|تشريف‌فرمايي کردن|تشريف‌فرما شدن|تشريف فرمودن|قدم رنجه کردن|قدم رنجه فرمودن	Hypernym	7700
7847	آمدن|تشريف آوردن|تشريف‌فرمايي کردن|تشريف‌فرما شدن|تشريف فرمودن|قدم رنجه کردن|قدم رنجه فرمودن	Related-to	48830
7847	آمدن|تشريف آوردن|تشريف‌فرمايي کردن|تشريف‌فرما شدن|تشريف فرمودن|قدم رنجه کردن|قدم رنجه فرمودن	Related-to	48832
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Hypernym	8813
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Related-to	20953
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Related-to	12415
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Related-to	13618
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Patient	21341
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Agent	11940
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Related-to	20769
7848	آمرزيدن|مغفورکردن|رحمت کردن|رحمت فرستادن|غفران کردن|رحمت نمودن	Related-to	48609
7849	آواره کردن|بي‌خانمان کردن|دربه‌در کردن|زابراه کردن|آلاخون‌والاخون کردن|آلاخون کردن	Hypernym	7656
7849	آواره کردن|بي‌خانمان کردن|دربه‌در کردن|زابراه کردن|آلاخون‌والاخون کردن|آلاخون کردن	Related-to	20783
7849	آواره کردن|بي‌خانمان کردن|دربه‌در کردن|زابراه کردن|آلاخون‌والاخون کردن|آلاخون کردن	Related-to	23176
7849	آواره کردن|بي‌خانمان کردن|دربه‌در کردن|زابراه کردن|آلاخون‌والاخون کردن|آلاخون کردن	Cause	8700
7850	آوردن	Hypernym	7662
7850	آوردن	Patient	12519
7851	آوردن|به وجود آوردن|توليد کردن	Hypernym	7844
7851	آوردن|به وجود آوردن|توليد کردن	Hyponym	9552
7851	آوردن|به وجود آوردن|توليد کردن	Hyponym	8231
7851	آوردن|به وجود آوردن|توليد کردن	Hyponym	18270
7851	آوردن|به وجود آوردن|توليد کردن	Hyponym	18271
7851	آوردن|به وجود آوردن|توليد کردن	Hyponym	34294
7852	آوردن|ثبت کردن|روايت کردن|نقل‌قول کردن|حديث کردن|نقل‌قول نمودن	Hypernym	9299
7852	آوردن|ثبت کردن|روايت کردن|نقل‌قول کردن|حديث کردن|نقل‌قول نمودن	Hyponym	8511
7852	آوردن|ثبت کردن|روايت کردن|نقل‌قول کردن|حديث کردن|نقل‌قول نمودن	Related-to	13125
